,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_initializer,param_ms_lower,param_p_xo,param_tournament_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,outer_fold
7,1.1976340293884278,0.057317657457997925,0.34694733619689944,0.07620270422190663,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-18.071313270908014,-13.895970549536038,-14.064018219118946,-17.60791325924445,-13.06497762190529,-15.34083858414255,2.0732861162395095,11,11
8,1.8012586116790772,0.08995885780841661,0.008068370819091796,0.007806404600493859,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.276563470841463,-12.041511891558068,-12.503220337019075,-15.972503863669765,-11.58044291828606,-13.874848496274888,2.301243432508406,8,11
9,1.3973994731903077,0.0801774215816816,0.012312221527099609,0.0025879775835878933,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.774006080049553,-13.483953048012804,-13.494413163987609,-17.019020545209404,-12.367564670643578,-14.827791501580588,2.1502642025638408,9,11
10,1.4421579837799072,0.030041355548733037,0.1158830165863037,0.07644999479486064,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.065672473643087,-14.41341073234067,-13.891958223900128,-17.465164399114567,-12.893961672020152,-15.34603350020372,2.0437185862752454,12,11
11,1.2605629444122315,0.1006789620620321,0.19264726638793944,0.084803233625216,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-18.894220039662056,-17.834292835030574,-15.989328861942285,-19.033526987994193,-14.68091172051926,-17.286456089029674,1.6975680985903534,15,11
12,1.5804659843444824,0.0757528687634924,0.008281755447387695,0.0011625735686645452,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.24563205764296,-10.021313621782975,-10.627122563284791,-13.42254894656206,-8.345493901130535,-11.932422218080665,3.120028027846805,2,11
13,1.3106234550476075,0.06769994475852226,0.023255062103271485,0.010246946610706284,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-17.10209629793008,-10.849047284244351,-11.283064776256415,-14.541261946130597,-9.41611357856869,-12.638316776626027,2.7916774413745853,4,11
14,1.4837971210479737,0.04942968099412134,0.07387309074401856,0.04210538069531272,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.38122089242191,-11.29929060293765,-11.3628335053283,-14.368243205523381,-9.008393611142282,-12.483996363470705,2.5876280094463193,3,11
15,1.2530268669128417,0.04088456780123072,0.293019962310791,0.12163198762208918,rhh,2,0.9,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-18.0181404861235,-15.81647172773173,-14.29285244261762,-18.278235278869683,-13.804939966704172,-16.04212798040934,1.845031009664686,14,11
0,1.7450643062591553,0.10730162216786135,0.006926107406616211,0.002470842831694432,grow,1,0.7,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.08370313588206,-12.098298419113233,-12.696108914846231,-16.158179327533006,-11.303945009124698,-13.868046961299848,2.3093383639667433,7,12
1,1.413139009475708,0.1241034743680523,0.015888071060180663,0.0022274831214976016,grow,1,0.7,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.97307554663848,-14.156742954999611,-13.789392983619361,-17.417961462904152,-12.697408152391361,-15.206916220110594,2.0952434340721173,10,12
2,1.4636792182922362,0.058930829486089256,0.10121960639953613,0.022784606461321664,grow,1,0.9,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.41211319937435,-15.924466793131277,-14.214593529929248,-17.87590668126492,-13.859444676076496,-16.057304975955255,1.8491216988371424,14,12
3,1.2449047565460205,0.10158291023541584,0.269657564163208,0.12354617940887129,grow,1,0.9,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.445592496702456,-16.97315318866801,-16.26737813426812,-20.004058186133886,-15.544425612304613,-17.646921523615415,1.7645907913486831,16,12
4,1.927813720703125,0.0695120130283558,0.007081365585327149,0.001610882469263,grow,2,0.7,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.11422303037061,-10.226726969419868,-10.90543994618165,-13.253948986975754,-8.187830573091814,-11.93763390120794,3.052324108176231,2,12
5,1.3344112873077392,0.027373287225966835,0.013505792617797852,0.007756103610753874,grow,2,0.7,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.265827570102232,-11.546073835274411,-11.66339215473386,-14.99766520961997,-10.03239102832697,-12.901069959611487,2.3372841109357845,5,12
6,1.553400707244873,0.05649691479075461,0.06862573623657227,0.051370961630850476,grow,2,0.9,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-17.105737096839295,-11.427024551700685,-12.79953654456561,-15.551201956633367,-10.637305151710448,-13.504161060289883,2.4572985558283436,6,12
7,1.3008927822113037,0.12149366087447873,0.3272213935852051,0.12922691639700043,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-18.112496762647513,-14.256198269451719,-14.028966911279339,-17.662851871115265,-12.993069113147207,-15.410716585528212,2.0716608542526602,12,12
8,1.659654426574707,0.0794212796621038,0.010605859756469726,0.008531294726185875,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.312567001932383,-12.573033956263215,-12.843621633394804,-16.359273957279246,-10.95131599965583,-14.007962509705095,2.416893621600595,8,12
9,1.3319051742553711,0.04571574718869708,0.011738443374633789,0.002946826970186523,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.81792321262495,-13.714405773728267,-13.465332868204609,-17.05848440330349,-12.316382916696746,-14.874505834911611,2.1591230494518583,9,12
10,1.5423295974731446,0.06199579360394403,0.05505914688110351,0.025319125503944877,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-17.821319888687476,-14.678238916634976,-13.881356003403434,-17.333118252050966,-12.829637875332974,-15.308734187221964,1.9489519767627814,11,12
11,1.3998623371124268,0.10450070172595798,0.4176900386810303,0.3894622735286417,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-18.95527305850626,-18.566728913227298,-15.941024952314509,-19.11973668570374,-15.646818267630533,-17.645916375476467,1.5256149559752437,15,12
12,1.655175018310547,0.07042707077142012,0.009130907058715821,0.0016723868768547586,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.234168693702077,-9.987027261935959,-10.646177068461903,-13.29048291948312,-8.529007171996296,-11.937372623115872,3.065124601843529,1,12
13,1.3279758453369142,0.034134959431923344,0.02513432502746582,0.007963128999154951,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-17.020509371824364,-10.915207208164809,-11.283397456220104,-14.485719999424242,-9.50194090162066,-12.641354987450836,2.7297703579033463,4,12
14,1.5636346340179443,0.05515481769619904,0.044837236404418945,0.03406078850399073,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.394822676730282,-10.626260660794737,-11.156910494419915,-14.355716354417803,-9.356483288646137,-12.378038695001774,2.5975157330606304,3,12
15,1.3455546379089356,0.05759377657865427,0.35804200172424316,0.14693006230361144,rhh,2,0.9,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-18.070962332724545,-15.055923506138525,-14.256813697154307,-18.37521897730747,-13.796900979129227,-15.911163898490816,1.932600068173498,13,12
0,1.5952637672424317,0.09061778516399839,0.005101776123046875,0.0014735702225734352,grow,1,0.7,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-16.98914915603311,-12.02237878998871,-12.315254505599185,-15.774272084858833,-10.943229878498707,-13.60885688299571,2.3414220476076926,7,13
1,1.3444814205169677,0.034026053609428474,0.016308116912841796,0.0015946170870308478,grow,1,0.7,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.819333604947836,-13.887209136211819,-13.789392983619361,-17.417961462904152,-12.29738954964131,-15.042257347464897,2.181477815428449,10,13
2,1.627756929397583,0.10196717536288522,0.09551415443420411,0.029877315779904896,grow,1,0.9,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.244876187277253,-15.226048519368879,-14.214593529929248,-17.87590668126492,-12.801519315288356,-15.672588846625732,2.0994980592734325,13,13
3,1.4226388931274414,0.07987309561193238,0.4620201110839844,0.25299603221313516,grow,1,0.9,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.255561906211593,-16.819532266121207,-16.162292457871462,-20.2183236033691,-15.104618364231177,-17.512065719560905,1.9215048216087554,16,13
4,1.5823654174804687,0.048821455288707946,0.005230236053466797,0.0021630444058747898,grow,2,0.7,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.07953414772939,-10.307514292081388,-10.90543994618165,-12.834944198049762,-7.974735078622811,-11.820433532533,3.052962681095408,1,13
5,1.3072681427001953,0.042170110765638244,0.013265609741210938,0.007024849614541015,grow,2,0.7,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.19999781572596,-11.416028144644454,-11.66339215473386,-14.99766520961997,-9.718636980889684,-12.799144061122785,2.4121263401089066,5,13
6,1.6157002925872803,0.06183891798772224,0.06717243194580078,0.061990636546640186,grow,2,0.9,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-17.07175108326285,-11.310087746045053,-12.79953654456561,-15.770998684640126,-10.299748697548962,-13.450424551212521,2.5857503874919874,6,13
7,1.3119143009185792,0.04027620563879178,0.39072294235229493,0.09444735757936853,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.968035809548233,-13.880454858349307,-14.028966911279339,-17.662851871115265,-13.364435144182563,-15.38094891889494,2.0022869545295325,12,13
8,1.584432029724121,0.04295122435302548,0.006288003921508789,0.005501899725800912,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.197909607123325,-12.025794581136374,-12.483838807266713,-15.978037076182499,-11.195367334404365,-13.776189481222655,2.3643602507086077,8,13
9,1.3413727760314942,0.053285353156895164,0.011328744888305663,0.0022404967140744235,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.67983648942232,-13.46318928727241,-13.465332868204609,-17.05848440330349,-11.931073263560155,-14.719583262352597,2.2432572567907454,9,13
10,1.60424861907959,0.05156107248520056,0.0830106258392334,0.050402948460602295,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-17.829939164922003,-14.392767832146403,-13.881356003403434,-17.74935298342173,-12.389056085361604,-15.248494413851034,2.176964563708769,11,13
11,1.2990991592407226,0.08476613030493858,0.2125791549682617,0.07331725410975196,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-18.776948722422024,-17.814143250273297,-15.941024952314509,-19.11973668570374,-15.208713759181347,-17.372113473978985,1.5460564007425006,15,13
12,1.5835027694702148,0.059570542768298144,0.0070111751556396484,0.0021631250956648767,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.235596844589704,-10.007619546582875,-10.646177068461903,-13.39195624920834,-8.349423058079877,-11.92615455338454,3.1129047264204717,2,13
13,1.3339935779571532,0.04474327086545156,0.024845314025878907,0.008610383333635677,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.943651395147864,-10.831557126402384,-11.283397456220104,-14.485719999424242,-9.226856375171385,-12.554236470473196,2.7803491228553514,3,13
14,1.664429521560669,0.07699970632422734,0.1674713134765625,0.08024770786685446,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.640032822329804,-10.893595085597225,-11.708474725659038,-14.618860012907042,-9.19390782934167,-12.610974095166956,2.6722708592169364,4,13
15,1.446556854248047,0.06555726997993047,0.3207575798034668,0.13597157901133322,rhh,2,0.9,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.91682873810285,-15.793352531137078,-14.256813697154307,-18.33385137236234,-13.307020199229372,-15.921573307597189,1.9709836518481432,14,13
0,1.6930838584899903,0.0984622861472189,0.006706714630126953,0.0009780835389227296,grow,1,0.7,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-16.982997570624015,-12.10099077072073,-12.35150550549343,-16.158179327533006,-10.999687379501394,-13.718672110774515,2.386877943334715,7,14
1,1.3645373344421388,0.11196239423853241,0.01666288375854492,0.001936030247974157,grow,1,0.7,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.668839424029507,-14.156131343168546,-13.789392983619361,-17.417961462904152,-12.35554406328001,-15.077573855400317,2.1028544339293456,10,14
2,1.7705883979797363,0.08102812748580052,0.1091771125793457,0.03585314208526278,grow,1,0.9,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.08353442286566,-15.503719930142786,-14.214593529929248,-17.87590668126492,-12.855835955643892,-15.706718103969303,2.037145450099891,13,14
3,1.3305134773254395,0.09974946814694677,0.3858271598815918,0.22347915398593052,grow,1,0.9,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.08164871789406,-17.17123356733974,-16.162292457871462,-20.004058186133886,-15.163687651734465,-17.51658411619472,1.7959091918011885,16,14
4,1.6072534561157226,0.06272782973564861,0.005110263824462891,0.0017402045382357092,grow,2,0.7,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.004144455883424,-10.234263358103751,-10.90543994618165,-13.253948986975754,-7.988708618757628,-11.877301073180442,3.064144931600076,1,14
5,1.336291456222534,0.0647991138662247,0.014171123504638672,0.00550026079843187,grow,2,0.7,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.10347026213928,-11.550015675909291,-11.66339215473386,-14.99766520961997,-9.772370130111742,-12.817382686502828,2.356353886448082,5,14
6,1.675344133377075,0.09425382672068444,0.031008338928222655,0.023765291807616305,grow,2,0.9,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.892049501391185,-10.767979133024308,-12.79953654456561,-15.770998684640126,-10.354912004993311,-13.317095173722908,2.6207758215640267,6,14
7,1.2052353858947753,0.07138731365293953,0.3228733062744141,0.135255839096454,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.807387207123586,-14.25512688544551,-14.028966911279339,-17.662851871115265,-13.39801406315292,-15.430469387623324,1.9031439098424245,12,14
8,1.4896546363830567,0.04886179964397097,0.012710094451904297,0.007657236692253174,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.06844094440134,-12.38447054444585,-12.843621633394804,-16.359273957279246,-11.220506371665762,-13.9752626902374,2.3087301678961714,8,14
9,1.3310089111328125,0.07133650701753826,0.012388658523559571,0.0031863902515435077,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.535139614586356,-13.714300115889932,-13.465332868204609,-17.05848440330349,-11.972579805613583,-14.749167361519593,2.1690185002551727,9,14
10,1.5971492290496827,0.05181602721192257,0.09586944580078124,0.07973242192274321,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-17.805188385230036,-14.676888496859615,-13.860212486995678,-17.502246265175362,-12.487024119914238,-15.266311950834986,2.07336790582766,11,14
11,1.1879525661468506,0.0529223746193555,0.20299792289733887,0.07128147800543001,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-18.821773599557215,-18.1181425502012,-15.941024952314509,-19.11973668570374,-15.263608370565718,-17.452857231668478,1.5603506726598424,15,14
12,1.5565258502960204,0.07005743558772502,0.008513498306274413,0.002183501683553817,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.186896758592745,-9.995400423665417,-10.646177068461903,-13.29048291948312,-8.37756196779606,-11.899303827599848,3.0819428561429927,2,14
13,1.3014570236206056,0.07209327724174984,0.027321052551269532,0.012342779455766464,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.840069705218653,-10.92065575316644,-11.283397456220104,-14.485719999424242,-9.261545333518523,-12.558277649509591,2.7285287671747924,4,14
14,1.5440815925598144,0.019555532788712533,0.06410541534423828,0.040045600113838724,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.700449207132948,-10.411435853449973,-11.528163490234016,-14.934320671202192,-8.873741961840176,-12.489622236771861,2.8991538744049135,3,14
15,1.237401533126831,0.057394743813257765,0.3471079349517822,0.14601986379832735,rhh,2,0.9,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.76475839911814,-16.09289410239513,-14.256813697154307,-18.373671469966503,-13.40025751384355,-15.977679036495527,1.9262495229096186,14,14
0,1.4918594837188721,0.06011186471542516,0.00616607666015625,0.002344370509508063,grow,1,0.7,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-16.96646306284369,-12.863125606810408,-11.582518409030063,-16.147338255064057,-11.315540258038512,-13.774997118357348,2.3452444621369732,8,15
1,1.4807943820953369,0.07122429305403377,0.018390560150146486,0.004755637014682084,grow,1,0.7,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.78823316476516,-14.252788758482682,-13.367963748346861,-17.36813238112067,-12.759407173652797,-15.10730504527363,2.076865256656827,10,15
2,1.637582015991211,0.16873232033106367,0.08363280296325684,0.026305741778376725,grow,1,0.9,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.328944110617346,-14.440005558022847,-13.858056494613843,-17.815387897742486,-13.284516245813219,-15.545382061361948,2.1015034236236416,13,15
3,1.1719377040863037,0.05052703617683518,0.3563088893890381,0.20480351487517398,grow,1,0.9,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.22012974511443,-16.886471014062735,-16.039052966743498,-19.899939585694337,-15.669446676882679,-17.54300799769954,1.7071038301768044,16,15
4,1.4898717880249024,0.08318899170070018,0.005217933654785156,0.0011479516098641472,grow,2,0.7,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-17.066440933556326,-11.309472410223902,-9.630034779021576,-13.388876038477015,-7.9422415152821575,-11.867413135312194,3.164454816274706,2,15
5,1.3277268886566163,0.0359142812226492,0.015194368362426759,0.007520455457986218,grow,2,0.7,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.180268632354313,-12.203871727359667,-10.7747665948848,-15.028009663546667,-9.984435852918214,-12.834270494212735,2.3986959575084104,5,15
6,1.4682045459747315,0.06315561473459907,0.05359635353088379,0.06386345465291772,grow,2,0.9,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.986159810786535,-12.127130439793621,-11.372068117795237,-15.261745446519283,-10.871879668079908,-13.323796696594917,2.3841854218041374,6,15
7,1.1689655780792236,0.04156007098571198,0.36649465560913086,0.10094135394380119,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-17.929529645936544,-14.247011980556405,-13.628261137473814,-17.610768785993933,-13.068184116486329,-15.296751133289405,2.056138249096326,12,15
8,1.4922917366027832,0.056123126908940016,0.006799459457397461,0.0034871919256702372,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.17312485434078,-12.979808361683093,-11.567878004924564,-15.75352500052636,-11.165574694083869,-13.727982183111735,2.356420081302232,7,15
9,1.3674328804016114,0.04083160344964858,0.011524105072021484,0.0031527839007816014,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.649406943990638,-13.88399480934632,-12.97632404261179,-17.019020545209404,-12.367564670643578,-14.779262202360346,2.1504707842530837,9,15
10,1.561798667907715,0.05954864912935398,0.06658797264099121,0.011381383593071646,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-17.79913774402523,-14.458318091396926,-13.446386718109697,-17.450822357555666,-12.458241315430826,-15.12258124530367,2.141692893959217,11,15
11,1.2054804801940917,0.03632210242349373,0.2669254779815674,0.17112112750010305,rhh,1,0.9,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-18.934565658969944,-17.276086510118656,-15.708789092870457,-19.38445540963871,-14.68091172051926,-17.19696167842341,1.8086360712630407,15,15
12,1.5058822631835938,0.03477461314235731,0.009313821792602539,0.00170651156767474,rhh,2,0.7,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-16.659087992735316,-11.224154633821412,-9.120578652684332,-13.420944589867766,-8.130116846446771,-11.71097654311112,3.071726244577076,1,15
13,1.3955360889434814,0.06881871062938794,0.02464885711669922,0.010184690330615222,rhh,2,0.7,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.922317976966234,-11.752234881012924,-10.236832419549351,-14.541261946130597,-9.41611357856869,-12.57375216044556,2.788830771019736,3,15
14,1.6396560192108154,0.04958676182724139,0.13617753982543945,0.08269854807391513,rhh,2,0.9,14,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-16.955251319138053,-11.956761224437953,-10.83779480624527,-15.103326876766145,-9.25981868382725,-12.822590582082935,2.816489345295864,4,15
15,1.3201698303222655,0.09901713998802211,0.46205830574035645,0.12916695918842094,rhh,2,0.9,6,"{'initializer': 'rhh', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-18.197779572325494,-15.657645860907262,-13.890971825388712,-18.25299270014689,-13.891797855360087,-15.978237562825687,1.9449198244457304,14,15
0,1.6135280132293701,0.1704807400712762,0.005310201644897461,0.0015472760107826608,grow,1,0.7,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.045201790896606,-12.360019236100412,-12.19026240501209,-16.144210978364672,-11.315540258038512,-13.811046933682459,2.3179037743422706,7,16
1,1.382805347442627,0.062254294150682614,0.0189913272857666,0.004647107583857957,grow,1,0.7,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-18.027143803577435,-14.117334268275407,-13.789392983619361,-17.412176354419177,-12.759407173652797,-15.221090916708835,2.097747018143512,10,16
2,1.6770338535308837,0.02270467499213577,0.0802469253540039,0.032771655708215205,grow,1,0.9,14,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.502512579858852,-15.203401663446307,-14.117926852941439,-17.872888324914726,-13.953934086278192,-15.930132701487903,1.9031041304626548,13,16
3,1.2038963794708253,0.05872781325028362,0.35138864517211915,0.19622810504317462,grow,1,0.9,6,"{'initializer': 'grow', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 6}",-19.591567175138955,-17.200514973487895,-16.162292457871462,-20.011846796061928,-15.669446676882679,-17.727133615888583,1.769528603658082,16,16
4,1.5229872703552245,0.06473850615629084,0.00540008544921875,0.001854280799857956,grow,2,0.7,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 14}",-16.933410025798178,-10.124473533250871,-10.90543994618165,-12.773830078913477,-7.920492633366548,-11.731529243502145,3.0310066424048783,1,16
5,1.4280835151672364,0.10183698916764158,0.014974880218505859,0.0073991826247227195,grow,2,0.7,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.7, 'tournament_size': 6}",-16.13138616214906,-11.409551822446504,-11.66339215473386,-14.97226022343158,-9.984435852918214,-12.832205243135842,2.32225267126335,5,16
6,1.5431811332702636,0.09960598045232075,0.0670891284942627,0.048930945036859005,grow,2,0.9,14,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 14}",-17.070173199409663,-11.042882915769416,-12.79953654456561,-15.5322366888916,-10.61951549793867,-13.41286896931499,2.5164827810081025,6,16
7,1.2049573421478272,0.07565058368793866,0.33042402267456056,0.06471154746593545,grow,2,0.9,6,"{'initializer': 'grow', 'ms_lower': 2, 'p_xo': 0.9, 'tournament_size': 6}",-18.196939057712832,-14.099950953085232,-14.028966911279339,-17.658156988294632,-13.06497762190529,-15.409798306455466,2.0949391305357987,12,16
8,1.6355272293090821,0.12179498410957522,0.01062459945678711,0.008941815962861513,rhh,1,0.7,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 14}",-17.290457170502933,-12.266624083480842,-12.843621633394804,-15.944529557828904,-11.58044291828606,-13.98513507269871,2.2272520390947803,8,16
9,1.6492769718170166,0.07708613714588146,0.01546182632446289,0.0057363240252467996,rhh,1,0.7,6,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.7, 'tournament_size': 6}",-17.860370955763344,-13.659988177611861,-13.465332868204609,-17.05000233217966,-12.367564670643578,-14.88065180088061,2.163033159993081,9,16
10,1.7383070468902588,0.12953207769000322,0.14571590423583985,0.12038248848199094,rhh,1,0.9,14,"{'initializer': 'rhh', 'ms_lower': 1, 'p_xo': 0.9, 'tournament_size': 14}",-18.190930074506124,-14.650991912872907,-13.859462507820547,-17.49702448901806,-12.127118857788112,-15.26510556840115,2.2690015293243353,11,16
