,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_initializer,param_max_depth,param_p_xo,param_tournament_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,outer_fold
18,0.3069283962249756,0.023626963747530788,0.0010216712951660156,0.00014346756724898825,rhh,10,0.7,3,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 3}",-2.8990588304654823,-3.0656849444636576,-8.734298495946792,-10.384594351271932,-3.319427276461623,-5.680612779721898,3.2125543113229096,1,7
19,0.3613022804260254,0.12510629451710367,0.001333141326904297,0.000378436564701914,rhh,10,0.7,5,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 5}",-16.813834378662744,-5.401204755365292,-8.342627839902182,-12.573562055281094,-3.7579829832821425,-9.37784240249869,4.774405446288017,10,7
20,0.38226966857910155,0.04038164152861035,0.0010007858276367188,4.25588850721067e-06,rhh,10,0.7,7,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 7}",-7.784175762341546,-8.13840505064156,-6.734046004406922,-13.948159503334034,-27.34240785632885,-12.789438835410582,7.700442804742357,22,7
21,0.30898432731628417,0.031133617665434557,0.0012160778045654298,0.0007692558159831652,rhh,10,0.9,3,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 3}",-5.163445545760405,-12.326585991544762,-6.768984844534737,-5.141874814760631,-4.287410696371655,-6.7376603785944384,2.907420786200254,5,7
22,0.24986705780029297,0.04144696049581656,0.0007017612457275391,0.0005987484076837125,rhh,10,0.9,5,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 5}",-17.951767731861622,-11.6771153978838,-12.037781059909221,-14.653305189542067,-9.99794739105837,-13.263583354051017,2.77828182960072,23,7
23,0.28516182899475095,0.028440467584508605,0.0005990982055664063,0.0004891654247792884,rhh,10,0.9,7,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 7}",-16.179465142026597,-10.127162870672137,-10.421416944477624,-12.143558907247415,-9.695940595040092,-11.713508891892774,2.382699535228835,15,7
0,0.29620561599731443,0.027795795815275186,0.0010807037353515625,7.23394187003563e-05,grow,6,0.7,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 3}",-4.26494215176436,-3.491611661979386,-9.754217408667252,-8.784611232387668,-11.349852624280519,-7.529047015815837,3.101020640910547,6,8
1,0.3415392875671387,0.04624190267510605,0.0006218433380126953,0.0005092224452132383,grow,6,0.7,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 5}",-10.608664833644488,-3.2738396869767823,-8.42523678528523,-11.697731190032638,-26.61136959459908,-12.123368418107642,7.802153656850376,15,8
2,0.3016389846801758,0.03863170005025982,0.0006009578704833984,0.0004907016166196567,grow,6,0.7,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 7}",-14.194575157607455,-10.017477398201718,-10.835355894769998,-14.194312259111339,-26.56267455479226,-15.160879052896552,5.950355727600745,23,8
3,0.2680988311767578,0.04160987888889392,0.000546121597290039,0.00045600637256821365,grow,6,0.9,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 3}",-15.674021683960449,-5.66152472627811,-8.285571597156506,-4.184961277510728,-3.4027475491900963,-7.441765366819178,4.440084403949186,3,8
4,0.24929943084716796,0.01770050882219063,0.0005972862243652343,0.00048779036855010573,grow,6,0.9,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 5}",-18.38260680164132,-10.027926839660964,-11.84337957960291,-13.257594561266519,-9.34741889926255,-12.571785336286851,3.213543536743396,17,8
5,0.33086209297180175,0.007773903105129429,0.0012874603271484375,0.00016322833126288194,grow,6,0.9,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 7}",-16.330357263315822,-10.838283803378612,-11.729888819362621,-13.97241639693224,-9.961916038742833,-12.566572464346425,2.3071076909668884,16,8
6,0.2931647777557373,0.02548067436380601,0.0010877132415771484,0.00015768013482644655,grow,10,0.7,3,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 3}",-3.374414753725569,-3.491611661979386,-9.246216881557451,-8.784611232387668,-3.29974059312993,-5.639319024556,2.761109948248134,1,8
7,0.40241007804870604,0.08079459318656007,0.0011984825134277344,0.000748343158999785,grow,10,0.7,5,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 5}",-6.9704859550749,-10.441265833541983,-10.835670389081457,-4.184961277510728,-26.61136959459908,-11.80875060996163,7.790576322592252,12,8
8,0.3225198268890381,0.056233395767243316,0.0010966777801513672,0.00020124660171079602,grow,10,0.7,7,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 7}",-18.152120896833924,-9.415221082748845,-10.835355894769998,-14.194312259111339,-26.925790968804083,-15.904560220453638,6.280961060719111,24,8
9,0.28343977928161623,0.05344371133534058,0.0013344287872314453,0.00036410983785276275,grow,10,0.9,3,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 3}",-15.674021683960449,-5.66152472627811,-8.285571597156506,-4.184961277510728,-3.4027475491900963,-7.441765366819178,4.440084403949186,3,8
10,0.2842600345611572,0.016565607750786967,0.0014268875122070313,0.0005164299951175013,grow,10,0.9,5,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 5}",-18.38260680164132,-10.027926839660964,-11.84337957960291,-13.257594561266519,-9.34741889926255,-12.571785336286851,3.213543536743396,17,8
11,0.5298980236053467,0.048973589174590756,0.0008509159088134766,0.00043327348608848893,grow,10,0.9,7,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 7}",-16.314772265890632,-10.140251588765901,-11.25203506533988,-13.344448971944118,-9.344067416241296,-12.079115061636365,2.50860919099855,14,8
12,0.3133545398712158,0.038956162007956215,0.0008841514587402344,0.0004633130676223175,rhh,6,0.7,3,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 3}",-3.555188798542966,-9.44307038804542,-9.995861495189532,-8.814142527732365,-8.295499976292422,-8.020752637160541,2.305222627042228,8,8
13,0.3513186931610107,0.06453659041871838,0.0011356353759765625,0.00017123801955354245,rhh,6,0.7,5,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 5}",-8.615851148076617,-5.619884275842668,-7.043746096079872,-14.709465211345405,-5.904288731266067,-8.378647092522126,3.336186627468736,9,8
14,0.35814638137817384,0.0562906142031209,0.0010731220245361328,0.00013557839736386685,rhh,6,0.7,7,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 7}",-17.007789446022258,-11.211451630876908,-4.0634089282951225,-4.15551488037788,-26.87449239845856,-12.662531456806146,8.593962680313316,19,8
15,0.3104969024658203,0.06445614454086039,0.0013432979583740234,0.0005007533154535428,rhh,6,0.9,3,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 3}",-2.834631409607047,-13.302577935822574,-5.36751744606688,-10.318349054047472,-3.7654711402436867,-7.117709397157531,4.028451893669428,2,8
16,0.24271092414855958,0.0228598501467589,0.000999307632446289,1.8869742333802582e-06,rhh,6,0.9,5,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 5}",-18.59881827604213,-11.6771153978838,-12.361845989064348,-14.71820229088888,-10.74294616883233,-13.619785624542297,2.815310650979419,21,8
17,0.31356058120727537,0.04823020089233439,0.0011754512786865234,0.0007389781670832352,rhh,6,0.9,7,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 7}",-16.46999857289329,-9.68287480732448,-10.549044633494908,-12.385229791594172,-9.158095442511481,-11.649048649563666,2.648177378127447,11,8
18,0.33016514778137207,0.040894229945558795,0.0010409832000732421,7.97606756006733e-05,rhh,10,0.7,3,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 3}",-10.306274365860554,-6.465562075429671,-9.995861495189532,-13.796987673762754,-8.295499976292422,-9.772037117306985,2.43510463443127,10,8
19,0.41036281585693357,0.08607837205122192,0.0008272647857666016,0.0004652176491224199,rhh,10,0.7,5,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 5}",-8.615851148076617,-6.07179117176486,-4.963645338961162,-13.191696729223544,-4.821534009837101,-7.532903679572657,3.139496063560276,7,8
20,0.3834033966064453,0.07727258355912903,0.0015656471252441407,0.00039484104622445904,rhh,10,0.7,7,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 7}",-15.347234386373989,-9.752902505429217,-3.6227732271340045,-10.23055846618964,-26.87449239845856,-13.165592196717082,7.797689083306534,20,8
21,0.2863158702850342,0.047249256031310694,0.0012207508087158203,0.00018814494570610659,rhh,10,0.9,3,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 3}",-3.7609523768573734,-13.302577935822574,-5.883272934491118,-10.318349054047472,-4.270670628167402,-7.507164585877187,3.705012743825573,5,8
22,0.23450350761413574,0.012144873665272627,0.0004014015197753906,0.0004916145452145005,rhh,10,0.9,5,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 5}",-18.59881827604213,-11.6771153978838,-12.361845989064348,-14.71820229088888,-10.74294616883233,-13.619785624542297,2.815310650979419,21,8
23,0.27945423126220703,0.028293330346254537,0.0008442878723144531,0.00043012116254891297,rhh,10,0.9,7,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 7}",-16.46999857289329,-10.127162870672137,-10.549044633494908,-12.385229791594172,-9.859804515621859,-11.878248076855273,2.459609671471637,13,8
0,0.3254908561706543,0.04449521078681098,0.0010071754455566405,0.0006442383173369206,grow,6,0.7,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 3}",-3.993069422787431,-3.4447540700908106,-9.569599731898139,-14.599207449777646,-11.349852624280519,-8.591296659766908,4.296330860659414,9,9
1,0.3512857913970947,0.0481109026346736,0.0007452011108398437,0.0006265326823054697,grow,6,0.7,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 5}",-5.249202186470245,-11.127479816042127,-11.092998421532592,-11.83448186843018,-26.61136959459908,-13.183106377414845,7.122893072823273,20,9
2,0.32326703071594237,0.040584883993002537,0.0009963035583496094,0.0006326048609792707,grow,6,0.7,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 7}",-18.235855844887915,-8.77390865740707,-9.75774694957393,-14.53109690275096,-7.535272649751647,-11.766776200874304,4.009726607934733,15,9
3,0.2740293025970459,0.052792256974528336,0.0007563114166259765,0.0003849898406600165,grow,6,0.9,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 3}",-15.782610231646931,-8.246778462690264,-8.675554689794946,-4.511488531613494,-3.4027475491900963,-8.123835892987145,4.343133925769949,8,9
4,0.2780367374420166,0.030424212352006125,0.0010253429412841798,0.0006343025206893226,grow,6,0.9,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 5}",-18.518491475529068,-8.575025811074452,-11.878498203701177,-12.532090607444445,-9.354912190644825,-12.171803657678794,3.503368934258168,16,9
5,0.3509387016296387,0.009021691103310532,0.0010059356689453125,7.070065686359649e-06,grow,6,0.9,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 7}",-16.55616606212941,-9.293006418778736,-11.77599998035912,-13.580455994584977,-9.961916038742833,-12.233508898919016,2.6273802464756977,18,9
6,0.3005983352661133,0.0354815900937995,0.0012984752655029296,0.00048701581482145286,grow,10,0.7,3,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 3}",-3.0195570351039516,-2.9722155533658867,-10.665213452178257,-13.566960196123155,-3.4027475491900963,-6.7253387571922705,4.498638923411988,2,9
7,0.4037846565246582,0.12522583015892405,0.0011829376220703126,0.00021719053713357302,grow,10,0.7,5,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 5}",-4.771347448759507,-10.087660053265115,-10.756085786342549,-10.29705970179638,-26.61136959459908,-12.504704516952525,7.383444700022228,19,9
8,0.3437484264373779,0.08771038195361318,0.0012171268463134766,0.0001803783015590494,grow,10,0.7,7,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 7}",-18.235855844887915,-7.986986856153536,-9.75774694957393,-14.53109690275096,-7.324813987268742,-11.567300108127016,4.179606229196031,13,9
9,0.27642288208007815,0.05263467772784916,0.00104827880859375,0.0005687999646192728,grow,10,0.9,3,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 3}",-15.782610231646931,-8.246778462690264,-8.675554689794946,-4.511488531613494,-13.207751417438068,-10.08483666663674,3.9659541909713134,10,9
10,0.2761995792388916,0.0463069823943565,0.0007016658782958984,0.0005897404111582621,grow,10,0.9,5,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 5}",-18.518491475529068,-8.575025811074452,-11.878498203701177,-12.565733093897581,-9.354912190644825,-12.178532154969421,3.504086665560523,17,9
11,0.5107739448547364,0.030174570689847587,0.0006624698638916015,0.0005556223033597107,grow,10,0.9,7,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 7}",-16.523509336022336,-8.636097373436263,-11.261874623584994,-12.895314404695522,-9.344067416241296,-11.732172630796082,2.8220458869282923,14,9
12,0.3180251121520996,0.02506065443231866,0.0012029170989990234,0.00040088561159848325,rhh,6,0.7,3,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 3}",-3.916824385647923,-3.419481360192641,-10.872571004174452,-13.860772814527236,-6.11532873892428,-7.636995660693307,4.0779142039855305,6,9
13,0.38662352561950686,0.12236112043052381,0.0012210845947265626,0.0002211192980075219,rhh,6,0.7,5,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 5}",-9.606997145041916,-4.555736509733546,-7.57844208616737,-12.264828461063594,-3.613563898176674,-7.523913620036619,3.1912190197795622,5,9
14,0.346988582611084,0.021391764190905115,0.0013222694396972656,0.000506034433691459,rhh,6,0.7,7,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 7}",-15.110673265796889,-8.63637440797393,-5.195547099348984,-15.256130489722302,-26.9071824260387,-14.221181537776161,7.422251425242372,24,9
15,0.3032554626464844,0.03685858001788313,0.0010471343994140625,8.325937269868283e-05,rhh,6,0.9,3,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 3}",-3.0195570351039516,-12.841984285295519,-4.6566342158167595,-5.340471460862355,-3.7654711402436867,-5.924823627464455,3.546836915941479,1,9
16,0.2575496196746826,0.026133190892254837,0.001117563247680664,0.00023663644398679522,rhh,6,0.9,5,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 5}",-18.841514907720768,-10.118334519537239,-12.440316594735702,-14.380938548912425,-10.74294616883233,-13.304810147947695,3.1393398992063424,21,9
17,0.2955001354217529,0.05199503323749773,0.0009522914886474609,0.0005030604538684291,rhh,6,0.9,7,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 7}",-16.73013475039236,-7.621587272940804,-10.320825999340146,-11.796898556904505,-10.380619582575845,-11.370013232430733,3.001450468883262,11,9
18,0.3018828868865967,0.056197269509056375,0.001061248779296875,0.00012852043236551134,rhh,10,0.7,3,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 3}",-3.9147113219341274,-3.419481360192641,-10.872571004174452,-15.423754473859221,-3.4027475491900963,-7.406653141870107,4.907320182770615,4,9
19,0.4198719024658203,0.15931489374007993,0.0009774208068847657,0.0005725001247467106,rhh,10,0.7,5,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 5}",-9.606997145041916,-5.842516709342424,-7.57844208616737,-12.264828461063594,-4.408858801514337,-7.940328640625928,2.7742436303419997,7,9
20,0.35519042015075686,0.0699852650235435,0.0012033462524414062,0.0003976930644243203,rhh,10,0.7,7,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 7}",-16.462068195628174,-6.8261858967536595,-4.389423024461902,-15.256130489722302,-26.9071824260387,-13.968198006520947,7.975672304488304,23,9
21,0.29547805786132814,0.019378600736088138,0.0008672237396240235,0.0008091684162462952,rhh,10,0.9,3,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 3}",-3.0195570351039516,-12.139889831450045,-6.7670836795289535,-7.580989723526227,-4.270670628167402,-6.755638179555317,3.156101014571992,3,9
22,0.2539311408996582,0.029564847903636015,0.0009963512420654297,7.7520876168711e-06,rhh,10,0.9,5,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 5}",-18.841514907720768,-10.118334519537239,-12.440316594735702,-14.380938548912425,-10.74294616883233,-13.304810147947695,3.1393398992063424,21,9
23,0.2778127670288086,0.04187475962459086,0.0011136054992675782,0.0006772811159879553,rhh,10,0.9,7,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 7}",-16.73013475039236,-8.167206799442944,-10.544707969262136,-11.796898556904505,-10.380619582575845,-11.523913531715559,2.853513794462591,12,9
0,0.3157641410827637,0.044894272788881466,0.000613260269165039,0.0005014159455922945,grow,6,0.7,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 3}",-3.6793843090688045,-10.348162465812559,-8.461555730999397,-8.784611232387668,-11.349852624280519,-8.52471327250979,2.6402699826358087,6,10
1,0.34911646842956545,0.0527101319654468,0.0004123687744140625,0.000505403786704025,grow,6,0.7,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 5}",-14.614756613987137,-11.375574643813335,-3.963853005326489,-11.697731190032638,-26.61136959459908,-13.652657009551735,7.372023190457143,24,10
2,0.319548511505127,0.04130665842681275,0.0010943889617919921,0.0001941840159662406,grow,6,0.7,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 7}",-14.071445689274663,-5.001891834682552,-8.88915525579995,-14.194312259111339,-7.535272649751647,-9.93841553772403,3.645268283313805,11,10
3,0.259260892868042,0.04649597805556647,0.0009188175201416016,0.0007942195813547255,grow,6,0.9,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 3}",-15.69253313929088,-3.491611661979386,-10.735763757631906,-4.184961277510728,-3.4027475491900963,-7.5015234771206,4.928121166820505,4,10
4,0.2514949798583984,0.024298085928189616,0.0010557174682617188,0.00010459018446846101,grow,6,0.9,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 5}",-18.42231586588202,-10.197258378751098,-11.076443508142304,-13.383532781584064,-9.354912190644825,-12.486892545000861,3.2580456028983247,20,10
5,0.3425260543823242,0.00402236256162095,0.0008131027221679688,0.0004071735528768411,grow,6,0.9,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 7}",-16.357382489758752,-10.838283803378612,-10.975632563969967,-13.97241639693224,-9.961916038742833,-12.42112625855648,2.389274842932029,19,10
6,0.2941745281219482,0.024482028882465156,0.0011103153228759766,0.00015352682966997903,grow,10,0.7,3,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 3}",-3.6793843090688045,-10.348162465812559,-13.190639090273896,-8.784611232387668,-3.284243876067231,-7.857408194722031,3.8438686130456476,5,10
7,0.3424194812774658,0.08020882532540079,0.0008013725280761718,0.00040069229326180196,grow,10,0.7,5,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 5}",-14.614756613987137,-4.512916206301252,-4.414387865566708,-10.636839833114557,-26.61136959459908,-12.158054022713747,8.193415759479011,18,10
8,0.33036789894104,0.09566326534506038,0.001323699951171875,0.0004115364910751017,grow,10,0.7,7,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 7}",-15.499353405005442,-5.001891834682552,-8.88915525579995,-14.194312259111339,-7.324813987268742,-10.181905348373604,4.025950245641016,12,10
9,0.281024694442749,0.06917635014817022,0.0010449409484863282,9.301630068387414e-05,grow,10,0.9,3,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 3}",-15.69253313929088,-3.491611661979386,-10.735763757631906,-4.184961277510728,-2.740046101681511,-7.368983187618883,5.044120522391415,3,10
10,0.25218496322631834,0.01502555454772312,0.0015933990478515625,0.0005774926454002749,grow,10,0.9,5,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 5}",-18.42231586588202,-10.197258378751098,-11.076443508142304,-13.383532781584064,-9.354912190644825,-12.486892545000861,3.2580456028983247,20,10
11,0.5376221656799316,0.08949536573619989,0.0013695240020751953,0.0004578056266552565,grow,10,0.9,7,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 7}",-16.34029279885829,-9.411640364351609,-10.425295653155114,-13.344448971944118,-9.344067416241296,-11.773149040910086,2.7063501289626175,14,10
12,0.33768362998962403,0.04889998092390987,0.0011807918548583985,0.00025195258738805557,rhh,6,0.7,3,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 3}",-9.798316371186468,-7.3187453243147305,-8.892072530000272,-13.917934388404968,-8.955502457040215,-9.77651421418933,2.2203045605318965,9,10
13,0.49067983627319334,0.2277469595311739,0.001143026351928711,0.00012463864773878255,rhh,6,0.7,5,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 5}",-18.01628085055088,-6.145741197087457,-5.052743856974705,-10.779281585173932,-3.398475980872894,-8.678504694131973,5.273463053561412,7,10
14,0.3876310348510742,0.10548916006019197,0.0013611316680908203,0.00046681478626517744,rhh,6,0.7,7,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 7}",-7.996450882727109,-10.160499090782377,-6.569081242442541,-8.814142527732365,-26.9071824260387,-12.089471233944618,7.49987730418173,16,10
15,0.27472724914550783,0.026180370372868626,0.0009179592132568359,0.0004677301834254851,rhh,6,0.9,3,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 3}",-2.9290652104991066,-13.054234047628487,-5.059614661989301,-4.835463619974992,-3.7654711402436867,-5.928769736067115,3.644203027193168,1,10
16,0.2490623950958252,0.02567883137248465,0.0012082576751708985,0.00018122537307580294,rhh,6,0.9,5,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 5}",-18.581392004729793,-11.6771153978838,-11.682687055751732,-14.539867175629967,-10.74294616883233,-13.444801560565523,2.8675255726157167,22,10
17,0.31404809951782225,0.05520122196334294,0.001290750503540039,0.00039699156000317547,rhh,6,0.9,7,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 7}",-18.05364279914806,-9.68287480732448,-9.501263305339934,-12.385229791594172,-10.380619582575845,-12.000726057196498,3.1946873919156067,15,10
18,0.3204485416412354,0.03805905806830365,0.001529693603515625,0.0005188066730887857,rhh,10,0.7,3,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 3}",-9.191454847187984,-7.3187453243147305,-10.416111218507929,-13.796987673762754,-8.955502457040215,-9.935760304162722,2.1681087272338107,10,10
19,0.3955345153808594,0.07194521399327067,0.0013204574584960937,0.0005620924504917276,rhh,10,0.7,5,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 5}",-18.01628085055088,-4.493192278070615,-5.3326595052431776,-10.779281585173932,-5.728905607798876,-8.870063965367496,5.0761305566244985,8,10
20,0.3858011245727539,0.09061056234619105,0.001100444793701172,0.0006646853535054827,rhh,10,0.7,7,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 7}",-7.996450882727109,-8.13840505064156,-6.569081242442541,-8.814142527732365,-26.9071824260387,-11.685052425916457,7.646084167509688,13,10
21,0.3200340270996094,0.0241617505647518,0.0014598369598388672,0.000676025662725853,rhh,10,0.9,3,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 3}",-2.9290652104991066,-13.054234047628487,-5.045517678869947,-7.059737881779063,-4.270670628167402,-6.471845089388802,3.5525858327110567,2,10
22,0.2765310287475586,0.06240138673566048,0.0010190486907958984,3.790372541852085e-05,rhh,10,0.9,5,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 5}",-18.581392004729793,-11.6771153978838,-11.682687055751732,-14.539867175629967,-10.74294616883233,-13.444801560565523,2.8675255726157167,22,10
23,0.29502229690551757,0.036744715176406706,0.000682210922241211,0.0005771847131423553,rhh,10,0.9,7,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 7}",-18.05364279914806,-10.127162870672137,-9.501263305339934,-12.385229791594172,-10.380619582575845,-12.08958366986603,3.1345961105393503,17,10
0,0.3092931270599365,0.02401052649702701,0.0010365486145019532,0.0005447666511025243,grow,6,0.7,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 3}",-3.6200310080722353,-5.31017889409144,-9.040541861917772,-4.008444128686798,-11.349852624280519,-6.665809703409752,3.025085303229623,5,11
1,0.3685583591461182,0.046634255414528675,0.0009482383728027343,0.0005788969912631485,grow,6,0.7,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 5}",-2.9936605155505354,-4.502164090271188,-3.1326810924082,-9.575832967992588,-26.61136959459908,-9.36314165216432,8.95058251002246,11,11
2,0.3362253665924072,0.05698857262123785,0.0007182598114013672,0.0006067964385266441,grow,6,0.7,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 7}",-14.963651535530534,-10.260204575120877,-9.051419478866004,-14.194312259111339,-7.535272649751647,-11.200972099676079,2.9003728832395113,13,11
3,0.2735865592956543,0.04589331401856568,0.0006578445434570312,0.0005484922380523454,grow,6,0.9,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 3}",-15.786877296733666,-5.582346249144525,-8.41492635231934,-4.059173247663117,-3.3212948151041433,-7.432923592192959,4.5269237017849004,9,11
4,0.2531289100646973,0.02168973986433463,0.0011962413787841796,0.00039035471234787474,grow,6,0.9,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 5}",-18.49629538085798,-10.090890183769464,-11.571175153751565,-12.81925592920594,-9.354912190644825,-12.466505767645955,3.243762517665196,17,11
5,0.34920344352722166,0.014307932614786006,0.0006693363189697266,0.0005610574816553641,grow,6,0.9,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 7}",-16.566811710816374,-11.112150907965177,-11.439915753594624,-13.97241639693224,-9.961916038742833,-12.610642161610249,2.372236624103455,20,11
